nodeid,longitude,latitude,elevation
12902,-118.889847,35.892017,321
12903,-118.912933,35.892864,249
12904,-120.850792,35.870895,194
12905,-120.864059,35.871883,197
12906,-120.871719,35.873264,194
12907,-120.924583,35.890514,252
12908,-120.943947,35.901413,296
12909,-120.960922,35.903198,357
12910,-120.969193,35.905472,365
12911,-120.981293,35.905563,316
12912,-120.996651,35.908772,357
12913,-121.017632,35.912033,321
12914,-121.063019,35.93634,302
12915,-121.067909,35.938484,300
12916,-121.103691,35.938976,294
12917,-121.120697,35.941196,286
12918,-121.136467,35.947124,285
12919,-121.149788,35.954281,286
12920,-121.168701,35.966301,291
12921,-119.053703,35.852631,168
12922,-119.053398,35.875343,166
12923,-117.877968,35.843422,794
12924,-117.880913,35.857399,824
12925,-117.899597,35.904572,870
12926,-117.905357,35.949963,968
12927,-117.92868,36.004902,1023
12928,-117.892548,35.839916,834
12929,-117.897873,35.838055,855
12930,-117.90152,35.838036,876
12931,-117.922409,35.847805,1093
12932,-117.931969,35.848675,1160
12933,-117.946564,35.846081,1341
12934,-117.962662,35.854259,1513
12935,-117.968224,35.847576,1465
12936,-117.975563,35.852123,1620
12937,-117.980957,35.857143,1717
12938,-117.987099,35.853439,1655
12939,-117.997513,35.854759,1871
12940,-118.000053,35.855892,1779
12941,-120.042671,35.88401,169
12942,-120.019257,35.843002,161
12943,-120.0,35.812214,161
12944,-120.0,35.811543,161
12945,-118.832077,35.806026,473
12946,-118.837723,35.807102,385
12947,-118.840584,35.809135,388
12948,-118.846107,35.818245,377
12949,-118.856567,35.82132,385
12950,-118.869293,35.851215,362
12951,-118.874413,35.854359,353
12952,-118.882751,35.863201,322
12953,-118.892143,35.868126,322
12954,-118.901604,35.876495,313
12955,-118.90699,35.878944,295
12956,-118.911873,35.883011,264
12957,-118.915657,35.889385,250
12958,-120.841103,35.861992,181
12959,-120.845207,35.835476,208
12960,-120.84317,35.827736,213
12961,-120.850403,35.813984,193
12962,-120.855881,35.798672,191
12963,-120.865013,35.79565,181
12964,-120.736259,35.794304,189
12965,-120.746964,35.801361,187
12966,-120.752609,35.808311,195
12967,-120.764847,35.842854,262
12968,-120.774223,35.850845,166
12969,-120.779114,35.853462,163
12970,-120.801308,35.85902,156
12971,-120.816002,35.866631,162
12972,-120.822487,35.873322,156
12973,-120.727051,35.788074,179
12974,-120.731361,35.791267,192
12975,-119.24646,35.786934,100
12976,-119.248459,35.797615,98
12977,-119.25106,35.821663,93
12978,-117.870644,35.776928,764
12979,-117.873192,35.779446,767
12980,-117.876221,35.836086,789
12981,-117.851936,35.776382,734
12982,-119.978119,35.78471,158
12983,-119.973213,35.77536,157
12984,-119.051193,35.762043,198
12985,-119.128113,35.761532,152
12986,-119.106354,35.798412,156
12987,-119.102074,35.807426,156
12988,-119.083168,35.838902,153
12989,-119.077957,35.844482,154
12990,-119.070473,35.848488,157
12991,-119.248756,35.761265,97
12992,-119.11274,35.76115,161
12993,-119.237244,35.760544,103
12994,-119.141678,35.761868,142
12995,-119.236488,35.760498,103
12996,-119.338203,35.760437,79
12997,-119.368607,35.845661,67
12998,-119.377007,35.864559,64
12999,-119.383888,35.869267,64
13000,-119.258507,35.760258,94
13001,-119.257919,35.760258,93
13002,-119.478127,35.759495,62
13003,-119.444008,35.759701,68
13004,-119.440376,35.760456,67
13005,-119.487663,35.874649,64
13006,-119.488411,35.860657,65
13007,-119.482742,35.859608,64
13008,-119.483353,35.797478,63
13009,-119.47261,35.796291,63
13010,-119.471077,35.780727,64
13011,-119.47126,35.776318,63
13012,-119.471413,35.772224,65
13013,-119.473091,35.771984,63
13014,-119.477669,35.771416,64
13015,-119.477577,35.764908,67
13016,-119.578728,35.757954,65
13017,-119.578247,35.788704,65
13018,-119.57579,35.790817,65
13019,-119.57077,35.791828,66
13020,-119.569901,35.809517,63
13021,-119.572403,35.929466,61
13022,-119.252296,35.757851,94
13023,-118.559196,35.750149,1766
13024,-118.556686,35.751549,1814
13025,-118.554832,35.759605,1790
13026,-118.559174,35.76437,1920
13027,-118.561867,35.774899,2045
13028,-118.569809,35.778942,2039
13029,-118.573273,35.783958,2177
13030,-118.57505,35.789673,2170
13031,-118.575043,35.793591,2196
13032,-118.582588,35.802666,2254
13033,-118.583344,35.813446,2084
13034,-118.586258,35.819374,1973
13035,-118.598167,35.825905,1974
13036,-118.600998,35.826794,1927
13037,-118.604691,35.829052,1903
13038,-118.608643,35.829929,1819
13039,-118.613747,35.832855,1704
13040,-118.617867,35.842907,1539
13041,-118.621063,35.848606,1338
13042,-118.623894,35.849491,1332
13043,-118.631737,35.848263,1330
13044,-118.632927,35.851921,1348
13045,-118.632927,35.859154,1390
13046,-118.641853,35.863297,1266
13047,-118.646698,35.866913,1231
13048,-118.649673,35.875828,1183
13049,-120.282837,35.737858,349
13050,-120.252434,35.76643,422
13051,-120.245003,35.770508,464
13052,-120.234421,35.772831,503
13053,-120.227013,35.77737,533
13054,-120.212601,35.782532,610
13055,-120.201347,35.782345,582
13056,-120.167007,35.772835,436
13057,-120.152458,35.774323,386
13058,-120.133881,35.780724,335
13059,-120.114037,35.791283,256
13060,-120.079109,35.865288,229
13061,-120.066719,35.872452,204
13062,-120.053047,35.883545,190
13063,-120.477074,36.088943,386
13064,-120.475739,36.084156,366
13065,-120.474869,36.063293,376
13066,-120.472221,36.053959,478
13067,-120.467346,36.04496,472
13068,-120.476059,36.037792,643
13069,-120.478394,36.032913,717
13070,-120.474113,36.018108,850
13071,-120.470032,36.008114,932
13072,-120.470306,36.00145,979
13073,-120.467468,35.993954,1069
13074,-120.459534,35.985897,923
13075,-120.456787,35.981144,838
13076,-120.470451,35.970924,705
13077,-120.472527,35.966736,676
13078,-120.473923,35.959358,629
13079,-120.473373,35.953178,556
13080,-120.470657,35.948891,558
13081,-120.46151,35.945454,578
13082,-120.45742,35.941887,565
13083,-120.449913,35.923496,497
13084,-120.43425,35.912422,479
13085,-120.430481,35.908405,499
13086,-120.434242,35.891766,467
13087,-120.427368,35.888733,494
13088,-120.38884,35.861263,452
13089,-120.379417,35.850716,415
13090,-120.38028,35.844265,401
13091,-120.38443,35.828785,394
13092,-120.381943,35.82288,388
13093,-120.365799,35.805847,377
13094,-120.356293,35.806774,370
13095,-120.331062,35.780327,353
13096,-120.297722,35.754074,349
13097,-120.289574,35.746471,350
13098,-119.974907,35.757248,152
13099,-119.974251,35.738674,147
13100,-119.970757,35.735081,147
13101,-120.289436,35.73341,347
13102,-119.898117,35.91724,74
13103,-119.826393,35.850365,73
13104,-119.80938,35.829372,69
13105,-119.754959,35.746048,71
13106,-119.746201,35.735668,70
13107,-119.742737,35.732754,69
13108,-119.869614,35.732437,124
13109,-119.868408,35.746918,117
13110,-119.868759,35.773758,106
13111,-119.872864,35.778717,101
13112,-119.885834,35.78854,112
13113,-119.892014,35.796444,112
13114,-119.903839,35.813858,120
13115,-119.914597,35.840473,107
13116,-119.916054,35.898952,103
13117,-119.847122,35.731762,116
13118,-119.859756,35.731728,120
13119,-119.944817,35.731312,149
13120,-119.965187,35.768703,152
13121,-119.952744,35.741669,145
13122,-119.965584,35.731747,149
13123,-120.0,35.726673,164
13124,-119.983856,35.732498,152
13125,-118.481758,35.973423,1352
13126,-118.476334,35.968197,1182
13127,-118.475632,35.960175,1172
13128,-118.477829,35.957176,1146
13129,-118.475983,35.947094,1162
13130,-118.482033,35.938782,1206
13131,-118.484192,35.933258,1112
13132,-118.490593,35.928604,1107
13133,-118.491371,35.925388,1204
13134,-118.487907,35.920147,1159
13135,-118.48275,35.914227,1111
13136,-118.471992,35.909973,1136
13137,-118.464188,35.897202,1063
13138,-118.454201,35.888115,1097
13139,-118.447151,35.869598,1036
13140,-118.447952,35.849403,979
13141,-118.452789,35.835823,925
13142,-118.457687,35.825916,955
13143,-118.45385,35.814022,924
13144,-118.446838,35.79734,894
13145,-118.43856,35.789158,931
13146,-118.434196,35.779564,900
13147,-118.427353,35.772285,880
13148,-118.423027,35.7659,824
13149,-118.417183,35.750355,807
13150,-118.41288,35.745117,826
13151,-118.41613,35.737514,812
13152,-118.419296,35.724869,795
13153,-118.420662,35.722107,795
13154,-120.294418,35.728188,351
13155,-120.300621,35.720726,373
13156,-120.30938,35.712761,378
13157,-118.835609,35.706192,511
13158,-118.829842,35.711998,633
13159,-118.820389,35.716244,602
13160,-118.809479,35.717754,658
13161,-118.800858,35.72176,693
13162,-118.793259,35.720707,746
13163,-118.773117,35.709705,930
13164,-118.756767,35.70623,996
13165,-118.748398,35.707932,1005
13166,-118.744507,35.709816,973
13167,-118.742287,35.711678,933
13168,-118.738663,35.712177,907
13169,-118.729233,35.718021,954
13170,-118.717346,35.727104,943
13171,-118.705711,35.729435,975
13172,-118.688637,35.722839,1035
13173,-118.68528,35.72311,1088
13174,-118.680077,35.730049,1150
13175,-118.669502,35.734528,1121
13176,-118.647957,35.737972,1188
13177,-118.629158,35.738632,1409
13178,-118.616783,35.736702,1440
13179,-118.609337,35.744122,1602
13180,-118.591187,35.749588,1520
13181,-118.58445,35.749428,1495
13182,-118.576767,35.743771,1675
13183,-118.568649,35.744774,1710
13184,-118.848679,35.713829,524
13185,-118.859154,35.718056,517
13186,-118.857117,35.728172,501
13187,-118.862312,35.73476,477
13188,-118.872261,35.740829,465
13189,-118.888329,35.743835,425
13190,-118.920883,35.743641,293
13191,-118.929062,35.745594,294
13192,-118.956802,35.743389,257
13193,-118.969872,35.750324,240
13194,-118.989777,35.749138,226
13195,-119.010033,35.751152,220
13196,-119.026573,35.761932,207
13197,-118.451378,35.712875,877
13198,-118.458862,35.707535,838
13199,-118.460503,35.704994,839
13200,-118.478203,35.706203,979
13201,-118.486313,35.700634,1103
13202,-118.497002,35.706718,1290
13203,-118.507408,35.70845,1387
13204,-118.516113,35.708595,1431
13205,-118.521294,35.716114,1550
13206,-118.529739,35.718094,1624
13207,-118.541573,35.714504,1804
13208,-118.553772,35.728638,1814
13209,-118.557007,35.737095,1891
13210,-117.86599,35.694828,749
13211,-117.87114,35.769817,767
13212,-116.585007,35.855232,19
13213,-116.571854,35.848267,7
13214,-116.549438,35.839863,16
13215,-116.545532,35.836849,21
13216,-116.532227,35.813595,13
13217,-116.529533,35.801189,-2
13218,-116.526917,35.776394,11
13219,-116.526703,35.768135,23
13220,-116.538696,35.74276,41
13221,-116.536797,35.734715,44
13222,-116.525177,35.71307,47
13223,-116.516808,35.708652,46
13224,-116.497803,35.701183,44
13225,-116.485191,35.693615,50
13226,-119.237732,35.692657,102
13227,-117.826393,35.680096,728
13228,-117.828659,35.691544,722
13229,-117.848587,35.760281,723
13230,-117.852913,35.772877,735
13231,-117.854187,35.691666,754
13232,-119.180794,35.676388,132
13233,-119.142532,35.73983,141
13234,-119.233803,35.675758,108
13235,-119.232849,35.684093,107
13236,-120.081543,35.672813,258
13237,-120.075569,35.67651,251
13238,-120.050468,35.6959,224
13239,-120.041763,35.703438,218
13240,-120.030113,35.722973,259
13241,-120.0224,35.727047,229
13242,-120.002151,35.725895,167
13243,-120.159737,35.714027,388
13244,-120.204826,35.733612,513
13245,-120.218658,35.743584,534
13246,-120.240013,35.738411,543
13247,-120.244164,35.736038,492
13248,-120.247231,35.735287,485
13249,-120.249207,35.735714,473
13250,-120.251801,35.737503,457
13251,-120.255463,35.737427,420
13252,-120.282379,35.7337,349
13253,-119.68972,35.666855,77
13254,-119.689323,35.694805,72
13255,-119.689957,35.732422,67
13256,-119.731194,35.731838,68
13257,-119.720161,35.702911,71
13258,-120.337486,35.687908,330
13259,-120.345734,35.676228,330
13260,-120.356712,35.670441,327
13261,-120.361748,35.665188,321
13262,-120.411919,35.662502,365
13263,-120.396622,35.665302,332
13264,-120.36882,35.664631,340
13265,-117.652809,35.660633,681
13266,-117.628998,35.69585,661
13267,-117.613586,35.698406,661
13268,-117.609138,35.70507,658
13269,-117.601822,35.753719,659
13270,-117.591988,35.80558,721
13271,-117.597969,35.820248,758
13272,-117.600349,35.845474,777
13273,-117.606133,35.874592,861
13274,-117.606743,35.882851,874
13275,-117.603989,35.894783,935
13276,-117.618217,35.924801,974
13277,-117.624496,35.940617,977
13278,-117.61837,35.950954,1055
13279,-117.617027,35.964489,1214
13280,-117.614838,35.9739,1352
13281,-117.610924,35.979641,1504
13282,-117.605324,35.98447,1537
13283,-117.591011,35.992527,1571
13284,-117.569939,36.000599,1645
13285,-117.535347,36.008911,1834
13286,-117.520447,36.016735,1772
13287,-117.516251,36.02179,1761
13288,-117.512337,36.028675,1756
13289,-117.507339,36.045654,1732
13290,-117.506241,36.052078,1727
13291,-117.510521,36.065605,1730
13292,-117.523567,36.08371,1720
13293,-117.526703,36.090355,1697
13294,-117.531288,36.1087,1643
13295,-117.547493,36.135281,1461
13296,-117.54734,36.163952,1390
13297,-117.555847,36.171738,1369
13298,-117.563057,36.203835,1352
13299,-117.571854,36.213684,1357
13300,-117.579567,36.231102,1362
13301,-117.592461,36.265938,1440
13302,-117.59362,36.271896,1478
13303,-117.595047,36.274422,1500
13304,-117.620308,36.294548,1528
13305,-117.642448,36.311237,1668
13306,-117.663673,36.315086,1608
13307,-119.077637,35.658672,228
13308,-119.060516,35.70203,232
13309,-119.063133,35.717598,233
13310,-119.060562,35.727497,203
13311,-119.050499,35.75288,205
13312,-119.08989,35.663521,222
13313,-119.100853,35.664509,211
13314,-119.108521,35.668526,195
13315,-119.119743,35.668816,190
13316,-119.13308,35.675278,181
13317,-119.172363,35.675594,140
13318,-117.664597,35.656509,688
13319,-120.364517,35.655327,318
13320,-120.370773,35.655231,315
13321,-120.376907,35.655502,318
13322,-120.381462,35.655067,325
13323,-117.8041,35.670998,723
13324,-117.799026,35.667805,727
13325,-117.792488,35.656815,732
13326,-117.790253,35.654232,736
13327,-117.760231,35.65395,729
13328,-117.757599,35.715893,683
13329,-117.759483,35.779884,678
13330,-117.760643,35.78447,681
13331,-117.785057,35.784153,689
13332,-117.791763,35.778397,691
13333,-117.780411,35.653423,738
13334,-120.395142,35.65485,314
13335,-120.397537,35.653343,315
13336,-120.774353,35.711517,293
13337,-120.768188,35.705498,283
13338,-120.760323,35.699066,271
13339,-120.758781,35.696129,277
13340,-120.764221,35.692299,279
13341,-120.767807,35.690819,287
13342,-120.796783,35.69228,336
13343,-120.808456,35.68391,316
13344,-120.815666,35.675671,354
13345,-120.827477,35.676243,426
13346,-120.832581,35.677471,436
13347,-120.835922,35.67691,376
13348,-120.838928,35.675217,369
13349,-120.845444,35.676407,461
13350,-120.852287,35.672989,463
13351,-120.859863,35.672771,512
13352,-120.873558,35.659512,413
13353,-120.874924,35.652813,451
13354,-120.875008,35.652229,438
13355,-117.668709,35.652214,689
13356,-117.745087,35.65308,727
13357,-120.692528,35.648853,218
13358,-120.695213,35.661205,203
13359,-120.696136,35.669437,218
13360,-120.695068,35.70229,221
13361,-120.695633,35.714897,205
13362,-120.699028,35.728348,192
13363,-120.699562,35.734066,190
13364,-120.696136,35.745415,195
13365,-120.695648,35.757309,188
13366,-120.70343,35.770454,187
13367,-120.726059,35.787338,180
13368,-117.817352,35.646168,744
13369,-117.817993,35.654655,735
13370,-120.875526,35.64867,455
13371,-120.877983,35.64286,433
13372,-117.882896,35.641308,912
13373,-117.869202,35.644581,854
13374,-117.866173,35.68359,783
13375,-117.871094,35.668659,834
13376,-117.877121,35.653259,907
13377,-116.292053,35.637371,138
13378,-116.29113,35.644703,129
13379,-116.311882,35.747658,345
13380,-116.319878,35.760571,421
13381,-116.321411,35.77504,503
13382,-116.337807,35.791237,606
13383,-116.333153,35.806793,609
13384,-116.32003,35.825264,544
13385,-116.315567,35.847244,489
13386,-116.305878,35.860237,461
13387,-116.29879,35.86591,437
13388,-116.290878,35.869514,436
13389,-116.27932,35.872391,422
13390,-116.273407,35.873257,415
13391,-116.2621,35.879116,408
13392,-116.258377,35.88459,415
13393,-116.445938,35.666847,68
13394,-116.426361,35.660965,69
13395,-116.40181,35.648842,80
13396,-116.390343,35.646229,88
13397,-116.348557,35.647263,105
13398,-116.309937,35.642117,124
13399,-118.943466,35.636204,340
13400,-118.94326,35.639648,326
13401,-118.934563,35.651924,326
13402,-118.911163,35.671505,303
13403,-118.903938,35.67458,343
13404,-118.895668,35.68111,389
13405,-118.887581,35.68351,414
13406,-118.865143,35.696644,487
13407,-118.855927,35.698597,473
13408,-118.846138,35.699863,501
13409,-118.838364,35.703861,497
13410,-120.692528,35.639786,231
13411,-120.693718,35.632748,231
13412,-120.686943,35.6325,214
13413,-120.671593,35.634319,249
13414,-120.661636,35.63781,248
13415,-120.648514,35.645519,240
13416,-120.640999,35.646873,235
13417,-120.612,35.65731,250
13418,-120.592491,35.660133,273
13419,-120.547089,35.661133,299
13420,-120.536484,35.655678,302
13421,-120.519089,35.655682,323
13422,-120.509743,35.66029,266
13423,-120.480637,35.66198,317
13424,-120.446136,35.661957,321
13425,-120.440338,35.664173,346
13426,-120.687576,35.632423,218
13427,-118.472542,35.632034,770
13428,-118.470169,35.639408,779
13429,-118.461128,35.63961,821
13430,-118.457314,35.646069,842
13431,-118.452332,35.650475,849
13432,-118.446472,35.652134,944
13433,-118.438332,35.65152,939
13434,-118.423126,35.647301,899
13435,-118.39241,35.636559,797
13436,-118.380363,35.636898,844
13437,-118.362907,35.650349,795
13438,-118.350067,35.654816,796
13439,-118.3414,35.656033,805
13440,-118.324867,35.65686,804
13441,-118.303902,35.660702,877
13442,-118.29998,35.660965,814
13443,-118.296951,35.660553,811
13444,-118.489441,35.639797,820
13445,-118.496811,35.644779,1041
13446,-118.496101,35.652813,1042
13447,-118.492867,35.660416,950
13448,-118.483398,35.664177,979
13449,-118.477043,35.669743,940
13450,-118.468231,35.679691,825
13451,-118.461792,35.697872,809
13452,-118.462158,35.703144,827
13453,-120.040741,35.651829,224
13454,-120.0,35.632008,235
13455,-117.670067,35.631729,701
